id,difficulty,questionType,mechanic,skill,promptText,audioText,optionA,optionB,optionC,optionD,correctAnswer,stimulusJson,optionsJson,answerJson,hintJson,explanation,targetVocabulary,worldTags,estimatedSeconds,requiresMemoryPhase,notes
GB-0563,6,can_cannot,bell_choice,meaning,Lulu asks: Which one can run?,Lulu asks: Which one can run?,FISH,DOG,BUS,CHAIR,DOG,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""DOG"", ""assetKey"": ""vocab_dog""}, {""id"": ""C"", ""label"": ""BUS"", ""assetKey"": ""vocab_bus""}, {""id"": ""D"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen carefully to can."", ""strategy"": ""emphasize_modal""}",dog can run.,dog|run,actions,14,False,
GB-0564,6,can_cannot,bell_choice,meaning,Which one CANNOT read?,Which one CANNOT read?,PIP,CAR,STUDENT,TEACHER,CAR,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""PIP"", ""assetKey"": ""vocab_pip""}, {""id"": ""B"", ""label"": ""CAR"", ""assetKey"": ""vocab_car""}, {""id"": ""C"", ""label"": ""STUDENT"", ""assetKey"": ""vocab_student""}, {""id"": ""D"", ""label"": ""TEACHER"", ""assetKey"": ""vocab_teacher""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen carefully to cannot."", ""strategy"": ""emphasize_modal""}",car cannot read.,car|read,actions,14,False,
GB-0565,6,missing_letter,raise_board,spelling,Complete the word: R A B _ I T,Complete the word rabbit.,Z,B,T,V,B,"{""type"": ""word"", ""maskedWord"": ""R A B _ I T"", ""meaningAssetKey"": ""vocab_rabbit""}","[{""id"": ""A"", ""label"": ""Z""}, {""id"": ""B"", ""label"": ""B""}, {""id"": ""C"", ""label"": ""T""}, {""id"": ""D"", ""label"": ""V""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen: rabbit."", ""strategy"": ""play_word_slow""}",The word is RABBIT.,rabbit,spelling,12,False,
GB-0566,6,two_step_instruction,listen_run,listening,First choose the green heart. Then choose the red square.,First choose the green heart. Then choose the red square.,red square → green heart,green square → red square,green heart → red square,green heart → red heart,green heart → red square,"{""type"": ""twoStepObjects"", ""objects"": [""green heart"", ""red square""]}","[{""id"": ""A"", ""label"": ""red square → green heart"", ""sequence"": [""red square"", ""green heart""]}, {""id"": ""B"", ""label"": ""green square → red square"", ""sequence"": [""green square"", ""red square""]}, {""id"": ""C"", ""label"": ""green heart → red square"", ""sequence"": [""green heart"", ""red square""]}, {""id"": ""D"", ""label"": ""green heart → red heart"", ""sequence"": [""green heart"", ""red heart""]}]","{""type"": ""option"", ""value"": ""C"", ""sequence"": [""green heart"", ""red square""]}","{""afterWrong"": 1, ""text"": ""Remember: FIRST ... THEN ..."", ""strategy"": ""repeat_in_two_chunks""}","The correct order is green heart, then red square.",green|heart|red|square,shapes|colors,18,False,
GB-0567,6,word_picture_mismatch,bell_choice,reading,Which pair is WRONG?,Which picture and word do not match?,🍊  WATER,🥕  CARROT,🧃  JUICE,🥔  POTATO,🍊  WATER,"{""type"": ""pairs""}","[{""id"": ""A"", ""label"": ""🍊  WATER"", ""imageAssetKey"": ""food_orange"", ""word"": ""WATER""}, {""id"": ""B"", ""label"": ""🥕  CARROT"", ""imageAssetKey"": ""food_carrot"", ""word"": ""CARROT""}, {""id"": ""C"", ""label"": ""🧃  JUICE"", ""imageAssetKey"": ""food_juice"", ""word"": ""JUICE""}, {""id"": ""D"", ""label"": ""🥔  POTATO"", ""imageAssetKey"": ""food_potato"", ""word"": ""POTATO""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Check each picture and word."", ""strategy"": ""read_pairs_one_by_one""}",The orange picture is labeled water.,orange|water,food|reading,15,False,
GB-0568,6,can_cannot,bell_choice,meaning,Which one can jump?,Which one can jump?,FISH,CHAIR,RABBIT,BOOK,RABBIT,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""C"", ""label"": ""RABBIT"", ""assetKey"": ""vocab_rabbit""}, {""id"": ""D"", ""label"": ""BOOK"", ""assetKey"": ""vocab_book""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Listen carefully to can."", ""strategy"": ""emphasize_modal""}",rabbit can jump.,rabbit|jump,actions,14,False,
GB-0569,6,can_cannot,bell_choice,meaning,Which one CANNOT swim?,Which one CANNOT swim?,FISH,CHAIR,DUCK,TURTLE,CHAIR,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""C"", ""label"": ""DUCK"", ""assetKey"": ""vocab_duck""}, {""id"": ""D"", ""label"": ""TURTLE"", ""assetKey"": ""vocab_turtle""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen carefully to cannot."", ""strategy"": ""emphasize_modal""}",chair cannot swim.,chair|swim,actions,14,False,
GB-0570,6,missing_letter,raise_board,spelling,Complete the word: B R _ W N,Complete the word brown.,O,C,U,H,O,"{""type"": ""word"", ""maskedWord"": ""B R _ W N"", ""meaningAssetKey"": ""vocab_brown""}","[{""id"": ""A"", ""label"": ""O""}, {""id"": ""B"", ""label"": ""C""}, {""id"": ""C"", ""label"": ""U""}, {""id"": ""D"", ""label"": ""H""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen: brown."", ""strategy"": ""play_word_slow""}",The word is BROWN.,brown,spelling,12,False,
GB-0571,6,two_step_instruction,listen_run,listening,First choose the black star. Then choose the yellow heart.,First choose the black star. Then choose the yellow heart.,black star → yellow heart,black heart → yellow heart,yellow heart → black star,black star → yellow star,black star → yellow heart,"{""type"": ""twoStepObjects"", ""objects"": [""black star"", ""yellow heart""]}","[{""id"": ""A"", ""label"": ""black star → yellow heart"", ""sequence"": [""black star"", ""yellow heart""]}, {""id"": ""B"", ""label"": ""black heart → yellow heart"", ""sequence"": [""black heart"", ""yellow heart""]}, {""id"": ""C"", ""label"": ""yellow heart → black star"", ""sequence"": [""yellow heart"", ""black star""]}, {""id"": ""D"", ""label"": ""black star → yellow star"", ""sequence"": [""black star"", ""yellow star""]}]","{""type"": ""option"", ""value"": ""A"", ""sequence"": [""black star"", ""yellow heart""]}","{""afterWrong"": 1, ""text"": ""Remember: FIRST ... THEN ..."", ""strategy"": ""repeat_in_two_chunks""}","The correct order is black star, then yellow heart.",black|star|yellow|heart,shapes|colors,18,False,
GB-0572,6,word_picture_mismatch,bell_choice,reading,Which pair is WRONG?,Which picture and word do not match?,⛵  BOAT,✈️  PLANE,🚌  CAR,🚲  BIKE,🚌  CAR,"{""type"": ""pairs""}","[{""id"": ""A"", ""label"": ""⛵  BOAT"", ""imageAssetKey"": ""transport_boat"", ""word"": ""BOAT""}, {""id"": ""B"", ""label"": ""✈️  PLANE"", ""imageAssetKey"": ""transport_plane"", ""word"": ""PLANE""}, {""id"": ""C"", ""label"": ""🚌  CAR"", ""imageAssetKey"": ""transport_bus"", ""word"": ""CAR""}, {""id"": ""D"", ""label"": ""🚲  BIKE"", ""imageAssetKey"": ""transport_bike"", ""word"": ""BIKE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Check each picture and word."", ""strategy"": ""read_pairs_one_by_one""}",The bus picture is labeled car.,bus|car,transport|reading,15,False,
GB-0573,6,can_cannot,bell_choice,meaning,Lulu asks: Which one can jump?,Lulu asks: Which one can jump?,FISH,FROG,CHAIR,BUS,FROG,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""FROG"", ""assetKey"": ""vocab_frog""}, {""id"": ""C"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""D"", ""label"": ""BUS"", ""assetKey"": ""vocab_bus""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen carefully to can."", ""strategy"": ""emphasize_modal""}",frog can jump.,frog|jump,actions,14,False,
GB-0574,6,can_cannot,bell_choice,meaning,Poki asks: Which one cannot fly?,Poki asks: Which one cannot fly?,CHAIR,BEE,BUTTERFLY,BIRD,CHAIR,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""B"", ""label"": ""BEE"", ""assetKey"": ""vocab_bee""}, {""id"": ""C"", ""label"": ""BUTTERFLY"", ""assetKey"": ""vocab_butterfly""}, {""id"": ""D"", ""label"": ""BIRD"", ""assetKey"": ""vocab_bird""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen carefully to cannot."", ""strategy"": ""emphasize_modal""}",chair cannot fly.,chair|fly,actions,14,False,
GB-0575,6,missing_letter,raise_board,spelling,Complete the word: W _ T E R,Complete the word water.,Z,A,U,D,A,"{""type"": ""word"", ""maskedWord"": ""W _ T E R"", ""meaningAssetKey"": ""vocab_water""}","[{""id"": ""A"", ""label"": ""Z""}, {""id"": ""B"", ""label"": ""A""}, {""id"": ""C"", ""label"": ""U""}, {""id"": ""D"", ""label"": ""D""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen: water."", ""strategy"": ""play_word_slow""}",The word is WATER.,water,spelling,12,False,
GB-0576,6,two_step_instruction,listen_run,listening,First choose the blue star. Then choose the pink heart.,First choose the blue star. Then choose the pink heart.,blue heart → pink heart,blue star → pink heart,blue star → pink star,pink heart → blue star,blue star → pink heart,"{""type"": ""twoStepObjects"", ""objects"": [""blue star"", ""pink heart""]}","[{""id"": ""A"", ""label"": ""blue heart → pink heart"", ""sequence"": [""blue heart"", ""pink heart""]}, {""id"": ""B"", ""label"": ""blue star → pink heart"", ""sequence"": [""blue star"", ""pink heart""]}, {""id"": ""C"", ""label"": ""blue star → pink star"", ""sequence"": [""blue star"", ""pink star""]}, {""id"": ""D"", ""label"": ""pink heart → blue star"", ""sequence"": [""pink heart"", ""blue star""]}]","{""type"": ""option"", ""value"": ""B"", ""sequence"": [""blue star"", ""pink heart""]}","{""afterWrong"": 1, ""text"": ""Remember: FIRST ... THEN ..."", ""strategy"": ""repeat_in_two_chunks""}","The correct order is blue star, then pink heart.",blue|star|pink|heart,shapes|colors,18,False,
GB-0577,6,word_picture_mismatch,bell_choice,reading,Which pair is WRONG?,Which picture and word do not match?,🥕  CARROT,🧃  COOKIE,🥔  POTATO,🍉  WATERMELON,🧃  COOKIE,"{""type"": ""pairs""}","[{""id"": ""A"", ""label"": ""🥕  CARROT"", ""imageAssetKey"": ""food_carrot"", ""word"": ""CARROT""}, {""id"": ""B"", ""label"": ""🧃  COOKIE"", ""imageAssetKey"": ""food_juice"", ""word"": ""COOKIE""}, {""id"": ""C"", ""label"": ""🥔  POTATO"", ""imageAssetKey"": ""food_potato"", ""word"": ""POTATO""}, {""id"": ""D"", ""label"": ""🍉  WATERMELON"", ""imageAssetKey"": ""food_watermelon"", ""word"": ""WATERMELON""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Check each picture and word."", ""strategy"": ""read_pairs_one_by_one""}",The juice picture is labeled cookie.,juice|cookie,food|reading,15,False,
GB-0578,6,can_cannot,bell_choice,meaning,Which one can jump?,Which one can jump?,FISH,FROG,BOOK,BUS,FROG,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""FROG"", ""assetKey"": ""vocab_frog""}, {""id"": ""C"", ""label"": ""BOOK"", ""assetKey"": ""vocab_book""}, {""id"": ""D"", ""label"": ""BUS"", ""assetKey"": ""vocab_bus""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 2, ""text"": ""Listen carefully to can."", ""strategy"": ""emphasize_modal""}",frog can jump.,frog|jump,actions,14,False,
GB-0579,6,can_cannot,bell_choice,meaning,Which one CANNOT jump?,Which one CANNOT jump?,FISH,MONKEY,RABBIT,FROG,FISH,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""MONKEY"", ""assetKey"": ""vocab_monkey""}, {""id"": ""C"", ""label"": ""RABBIT"", ""assetKey"": ""vocab_rabbit""}, {""id"": ""D"", ""label"": ""FROG"", ""assetKey"": ""vocab_frog""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 2, ""text"": ""Listen carefully to cannot."", ""strategy"": ""emphasize_modal""}",fish cannot jump.,fish|jump,actions,14,False,
GB-0580,6,missing_letter,raise_board,spelling,Complete the word: W A T _ R,Complete the word water.,F,H,E,Q,E,"{""type"": ""word"", ""maskedWord"": ""W A T _ R"", ""meaningAssetKey"": ""vocab_water""}","[{""id"": ""A"", ""label"": ""F""}, {""id"": ""B"", ""label"": ""H""}, {""id"": ""C"", ""label"": ""E""}, {""id"": ""D"", ""label"": ""Q""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Listen: water."", ""strategy"": ""play_word_slow""}",The word is WATER.,water,spelling,12,False,
GB-0581,6,two_step_instruction,listen_run,listening,First choose the red star. Then choose the black heart.,First choose the red star. Then choose the black heart.,red star → black heart,black heart → red star,red heart → black heart,red star → black star,red star → black heart,"{""type"": ""twoStepObjects"", ""objects"": [""red star"", ""black heart""]}","[{""id"": ""A"", ""label"": ""red star → black heart"", ""sequence"": [""red star"", ""black heart""]}, {""id"": ""B"", ""label"": ""black heart → red star"", ""sequence"": [""black heart"", ""red star""]}, {""id"": ""C"", ""label"": ""red heart → black heart"", ""sequence"": [""red heart"", ""black heart""]}, {""id"": ""D"", ""label"": ""red star → black star"", ""sequence"": [""red star"", ""black star""]}]","{""type"": ""option"", ""value"": ""A"", ""sequence"": [""red star"", ""black heart""]}","{""afterWrong"": 1, ""text"": ""Remember: FIRST ... THEN ..."", ""strategy"": ""repeat_in_two_chunks""}","The correct order is red star, then black heart.",red|star|black|heart,shapes|colors,18,False,
GB-0582,6,word_picture_mismatch,bell_choice,reading,Which pair is WRONG?,Which picture and word do not match?,⛵  BOAT,🚌  BUS,🚚  TRAIN,🚗  CAR,🚚  TRAIN,"{""type"": ""pairs""}","[{""id"": ""A"", ""label"": ""⛵  BOAT"", ""imageAssetKey"": ""transport_boat"", ""word"": ""BOAT""}, {""id"": ""B"", ""label"": ""🚌  BUS"", ""imageAssetKey"": ""transport_bus"", ""word"": ""BUS""}, {""id"": ""C"", ""label"": ""🚚  TRAIN"", ""imageAssetKey"": ""transport_truck"", ""word"": ""TRAIN""}, {""id"": ""D"", ""label"": ""🚗  CAR"", ""imageAssetKey"": ""transport_car"", ""word"": ""CAR""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Check each picture and word."", ""strategy"": ""read_pairs_one_by_one""}",The truck picture is labeled train.,truck|train,transport|reading,15,False,
GB-0583,6,can_cannot,bell_choice,meaning,Find one that can jump.,Find one that can jump.,BOOK,BUS,CHAIR,MONKEY,MONKEY,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""BOOK"", ""assetKey"": ""vocab_book""}, {""id"": ""B"", ""label"": ""BUS"", ""assetKey"": ""vocab_bus""}, {""id"": ""C"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""D"", ""label"": ""MONKEY"", ""assetKey"": ""vocab_monkey""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Listen carefully to can."", ""strategy"": ""emphasize_modal""}",monkey can jump.,monkey|jump,actions,14,False,
GB-0584,6,can_cannot,bell_choice,meaning,Poki asks: Which one cannot swim?,Poki asks: Which one cannot swim?,FISH,TURTLE,CHAIR,FROG,CHAIR,"{""type"": ""none""}","[{""id"": ""A"", ""label"": ""FISH"", ""assetKey"": ""vocab_fish""}, {""id"": ""B"", ""label"": ""TURTLE"", ""assetKey"": ""vocab_turtle""}, {""id"": ""C"", ""label"": ""CHAIR"", ""assetKey"": ""vocab_chair""}, {""id"": ""D"", ""label"": ""FROG"", ""assetKey"": ""vocab_frog""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Listen carefully to cannot."", ""strategy"": ""emphasize_modal""}",chair cannot swim.,chair|swim,actions,14,False,
GB-0585,6,missing_letter,raise_board,spelling,Complete the word: P U R P _ E,Complete the word purple.,D,B,E,L,L,"{""type"": ""word"", ""maskedWord"": ""P U R P _ E"", ""meaningAssetKey"": ""vocab_purple""}","[{""id"": ""A"", ""label"": ""D""}, {""id"": ""B"", ""label"": ""B""}, {""id"": ""C"", ""label"": ""E""}, {""id"": ""D"", ""label"": ""L""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 2, ""text"": ""Listen: purple."", ""strategy"": ""play_word_slow""}",The word is PURPLE.,purple,spelling,12,False,
GB-0586,6,two_step_instruction,listen_run,listening,First choose the blue triangle. Then choose the yellow square.,First choose the blue triangle. Then choose the yellow square.,yellow square → blue triangle,blue triangle → yellow square,blue triangle → yellow triangle,blue square → yellow square,blue triangle → yellow square,"{""type"": ""twoStepObjects"", ""objects"": [""blue triangle"", ""yellow square""]}","[{""id"": ""A"", ""label"": ""yellow square → blue triangle"", ""sequence"": [""yellow square"", ""blue triangle""]}, {""id"": ""B"", ""label"": ""blue triangle → yellow square"", ""sequence"": [""blue triangle"", ""yellow square""]}, {""id"": ""C"", ""label"": ""blue triangle → yellow triangle"", ""sequence"": [""blue triangle"", ""yellow triangle""]}, {""id"": ""D"", ""label"": ""blue square → yellow square"", ""sequence"": [""blue square"", ""yellow square""]}]","{""type"": ""option"", ""value"": ""B"", ""sequence"": [""blue triangle"", ""yellow square""]}","{""afterWrong"": 1, ""text"": ""Remember: FIRST ... THEN ..."", ""strategy"": ""repeat_in_two_chunks""}","The correct order is blue triangle, then yellow square.",blue|triangle|yellow|square,shapes|colors,18,False,
GB-0587,6,word_picture_mismatch,bell_choice,reading,Which pair is WRONG?,Which picture and word do not match?,🐦  BIRD,🐯  TIGER,🐵  COW,🦁  LION,🐵  COW,"{""type"": ""pairs""}","[{""id"": ""A"", ""label"": ""🐦  BIRD"", ""imageAssetKey"": ""animals_bird"", ""word"": ""BIRD""}, {""id"": ""B"", ""label"": ""🐯  TIGER"", ""imageAssetKey"": ""animals_tiger"", ""word"": ""TIGER""}, {""id"": ""C"", ""label"": ""🐵  COW"", ""imageAssetKey"": ""animals_monkey"", ""word"": ""COW""}, {""id"": ""D"", ""label"": ""🦁  LION"", ""imageAssetKey"": ""animals_lion"", ""word"": ""LION""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 2, ""text"": ""Check each picture and word."", ""strategy"": ""read_pairs_one_by_one""}",The monkey picture is labeled cow.,monkey|cow,animals|reading,15,False,
